num_people,has_children,has_elderly,has_pregnant,has_disabled,medical_emergency,water_level_cm,disaster_type_encoded,road_blocked,distance_to_nearest_shelter_km,people_visible_in_image,severity_estimate_encoded,priority_score
3,0,0,0,0,0,225,4,1,9.408454267280536,4,0,71.68023262588106
5,0,1,0,0,0,150,0,0,1.1701020071151502,3,1,85.78450300807668
3,0,1,0,0,1,54,0,1,12.24980706641149,5,1,91.29303851402524
2,1,1,0,0,0,159,1,0,14.067795190072527,1,1,81.70085495309851
9,1,1,0,0,0,83,5,0,2.9838616102170668,4,1,78.44005196894611
2,1,0,0,1,0,27,2,0,11.415547910570075,0,0,63.16653154477386
2,0,0,0,0,0,123,0,1,4.77065326944106,4,0,49.496357800469674
8,0,0,0,0,0,7,1,0,10.183196848875646,1,1,54.93658492352297
9,0,0,0,0,0,2,5,1,4.6694933384147435,5,0,54.196484771855495
7,0,1,0,0,0,93,5,0,12.948912680205849,5,0,57.14615379631225
3,1,0,0,0,1,88,4,0,5.271910471899454,3,2,100.0
9,0,1,0,0,0,180,5,0,12.74757740145272,3,1,74.60551759325801
3,0,1,0,0,0,221,3,0,11.515524321845236,0,0,65.66943594228474
5,0,1,0,0,0,156,4,0,3.025226296308683,1,1,74.31605873805185
9,0,1,0,0,0,238,4,0,2.438600906271869,5,1,96.50618986142516
3,1,0,0,0,0,93,3,0,11.71687268256785,5,0,59.500087357427
7,0,0,0,0,0,225,4,1,5.9155184861172385,0,0,73.9231553471579
1,1,0,0,0,0,88,0,1,14.245958221996842,2,0,57.24988415956112
4,0,0,0,0,0,208,4,0,14.14992914395865,5,0,64.24514607261945
4,0,0,0,0,0,58,3,0,10.432861396104224,4,0,46.665946471709084
7,1,1,0,0,0,151,1,1,7.558647061119539,2,2,100.0
8,0,1,0,0,1,165,1,0,3.0050128868028794,2,0,100.0
1,1,0,1,0,1,27,1,1,13.247651772015379,0,2,100.0
5,0,0,0,0,0,224,3,1,1.3217695196678514,0,0,65.33894467351789
7,0,0,0,0,0,61,3,1,5.618234024220087,4,0,63.38685431838661
4,0,0,0,0,0,227,0,0,4.85637070578982,0,2,69.23853769308276
4,1,0,0,1,0,50,3,0,14.380589555650808,0,0,61.94472724169234
4,0,0,0,1,0,6,5,1,1.8599273047347666,0,2,75.00178026340136
6,1,0,0,0,0,22,1,0,13.363234949729476,5,0,61.721375818003004
7,0,0,0,1,0,245,3,1,6.9008760177970325,0,2,98.29782276161849
2,0,0,0,0,1,45,2,0,0.8077337384067309,0,0,67.20426975234501
5,0,0,0,0,0,217,4,1,10.960108651920896,2,0,72.66166058937912
4,0,0,0,0,0,77,0,0,1.6031010079556793,2,1,56.062572827115744
3,0,0,1,0,0,105,1,0,3.63136076651997,4,1,80.08621447633271
7,1,0,0,0,1,27,5,1,12.01595964088334,3,0,85.64259945534886
6,0,1,0,0,0,23,5,0,2.4055069337320036,4,2,74.65499604065712
7,0,0,0,1,1,6,1,0,4.949503644273645,5,1,100.0
5,0,0,0,0,0,111,5,0,5.478874518588539,5,0,49.51570994525463
6,0,0,0,0,0,227,2,0,8.873158275349818,5,0,78.07936253232091
5,0,0,0,1,0,230,0,1,11.870006122008236,1,0,71.2241313109557
7,0,1,0,0,0,78,4,0,3.539087788562645,4,0,73.32928173713547
2,0,0,0,0,0,176,0,0,3.166165498802298,4,0,54.73387505761687
5,0,0,1,0,0,2,0,0,3.406348644998121,0,1,60.52667815128438
6,0,0,0,0,1,239,1,0,5.786016925850217,0,1,99.06769725862875
6,0,0,0,0,0,1,3,1,8.073037122395638,0,0,52.193337141359436
5,0,0,0,0,0,6,4,0,0.3003298214770905,3,0,44.9113595150082
7,0,0,0,0,0,120,0,1,11.726434022199296,5,2,81.18383989152355
8,0,0,0,0,0,207,2,0,13.908071151013365,0,0,67.87817157990862
7,1,0,1,0,0,20,1,0,12.66844140985245,1,0,68.23594600286351
5,1,0,0,0,0,136,3,1,0.654049224825577,2,1,83.55537460978418
1,1,0,0,0,0,139,3,0,7.915119876836626,1,1,61.11321025272401
5,0,0,0,0,0,220,1,0,12.229003958408315,3,2,88.87641588571277
2,1,0,0,1,0,23,0,0,5.227305581821084,0,2,74.11498594148097
5,1,0,0,0,0,32,5,0,13.465856930956603,4,2,70.2764595976922
5,1,0,1,0,0,205,1,0,13.314507209219842,2,0,89.70154749391607
2,0,0,0,1,0,42,5,1,2.211397359677932,5,0,61.2232929902476
5,0,0,0,0,1,81,3,0,7.45509847493259,3,1,82.86487500304389
4,1,0,0,0,0,117,3,0,0.4824454928453591,1,0,58.655279730491486
1,0,0,0,0,1,4,2,1,4.299708155900051,0,0,62.6400629709644
3,0,1,0,0,0,206,2,1,12.19690528649415,3,0,85.97179547454499
1,0,0,0,0,0,122,3,0,14.629595024629293,3,0,41.68973414489071
5,0,0,0,0,0,70,2,0,13.708516520474726,4,0,57.54076670458788
4,0,0,0,0,0,88,2,0,0.734447510037866,5,0,65.04950107235611
7,0,1,0,0,0,141,2,0,13.908284824264163,4,0,74.18619592828988
5,0,0,0,1,1,115,3,0,12.357457834983654,4,2,100.0
4,0,1,0,0,0,231,0,0,13.02876749958595,5,1,77.23723490277705
2,0,1,0,0,0,163,0,0,13.730918951756736,1,2,64.60955948282974
4,0,0,0,0,0,34,4,0,7.373880771454537,4,0,47.51764254338561
2,0,1,0,0,0,107,2,0,3.2471525770304863,5,0,76.08790358377853
8,0,0,0,0,0,177,0,0,0.4132588944064619,3,0,61.905050593557625
3,1,1,0,1,1,215,4,0,0.45086923363338605,3,1,100.0
9,0,0,0,1,0,78,1,0,9.67342020007869,5,2,90.85385290301258
4,0,0,0,0,1,10,2,1,5.125473330627805,3,0,83.37209166014618
6,0,0,0,0,0,151,0,1,7.488860119712317,2,2,85.99990773696783
5,1,1,0,0,0,74,0,1,2.0568941384334103,2,1,83.36810051447654
1,0,0,0,1,0,43,5,0,14.635149156152993,5,0,47.1877239461725
9,0,0,0,0,0,178,0,1,2.0361506938869884,5,1,84.52468333878197
1,0,0,0,0,0,144,5,0,6.7276145198114765,1,1,48.43282975350657
8,0,0,0,0,0,124,4,0,6.705967643272343,5,0,65.40089080446174
9,1,0,0,0,1,197,5,1,0.22871448905782304,4,0,100.0
9,1,0,0,1,0,84,1,0,10.050189811511553,3,1,86.82177006136799
1,0,0,0,0,1,7,2,0,8.119337532845517,4,1,78.52741361132202
2,0,0,0,0,0,78,0,0,7.512693212084626,5,0,43.62309954859058
1,0,0,0,0,0,117,3,0,12.289464091558651,3,2,65.57671552438728
2,0,0,0,0,0,243,2,1,3.692944082550277,2,0,69.48634563041419
8,0,0,0,0,0,223,3,1,12.9303424657928,3,0,75.03143376265888
5,0,1,0,0,0,121,4,0,12.98520207894659,1,0,55.712224487713954
7,0,0,0,0,0,73,0,1,12.420248507157357,0,2,71.2700338981876
2,0,1,0,0,0,27,2,0,5.186826848085947,3,1,62.237616094242114
8,1,0,0,0,0,206,2,1,2.5221058537002192,5,1,100.0
6,0,0,0,0,0,139,0,1,7.18013892976028,1,2,79.86185070747695
8,1,0,0,1,0,170,1,0,3.9716317690628777,2,1,96.99267254904602
1,1,1,0,0,0,209,4,0,0.8775050243701004,2,0,73.58259426770228
1,0,0,0,0,0,119,0,0,4.2641031793875115,0,1,49.25903323525581
7,1,0,0,0,0,164,5,1,7.090011843991584,5,1,89.55942318631406
8,0,0,0,0,1,107,2,0,1.7797595977620866,4,0,91.96553304001064
3,0,0,0,1,0,126,1,1,14.170572634769872,4,0,77.09630253132258
5,0,1,0,0,0,215,2,0,9.875907599748778,3,1,89.22391334884557
1,1,0,0,0,0,62,3,1,2.131476894632413,2,0,57.89214405207167
7,0,0,0,0,0,100,2,0,12.199756591765784,1,0,59.34863254551531
5,0,0,0,0,0,245,4,0,13.928515607630462,0,1,72.93404396621065
8,1,0,0,0,0,92,0,0,4.015482660337018,4,2,86.03794101480983
8,0,0,0,0,0,62,2,0,2.2344660859160173,3,0,61.933071608778434
9,0,0,0,0,0,9,5,0,4.904884995334169,3,0,44.20339128758402
7,1,1,0,0,0,205,3,0,12.500507114465037,2,1,89.14259907617775
1,1,0,1,0,0,79,3,0,2.7088990034590035,1,1,73.49631918274349
3,1,1,0,0,1,36,0,0,11.71226414349931,1,2,96.94174487788617
8,1,0,0,1,0,10,3,0,10.772322600718853,4,1,79.90118992573574
3,0,0,0,1,0,114,0,0,9.805363942584592,3,1,67.64813845449758
8,1,0,1,0,0,89,4,0,6.556430740294495,2,2,100.0
1,0,0,0,0,0,231,0,1,5.564877215224152,1,0,59.215122913549116
5,0,0,0,0,1,18,1,0,1.3703438337876344,3,0,72.07038720900256
4,0,0,0,0,0,51,3,0,5.424601200397424,1,1,53.45950271478443
5,0,0,0,0,0,117,3,1,9.067442912218578,0,0,57.790848054059104
8,1,0,0,0,0,17,5,0,13.48331732057795,1,0,45.952154043139835
4,1,0,1,0,0,93,2,0,12.513555618581508,1,0,74.75204112646621
4,0,0,0,0,0,31,1,0,0.5800143805767546,3,1,64.94613916830993
3,0,0,0,0,1,150,2,0,2.169057137876507,1,2,100.0
7,0,0,0,0,0,244,0,1,12.74247087376142,1,0,61.86974346084321
3,1,0,0,0,0,139,4,0,14.09584363923342,0,1,69.32806680763811
3,1,0,0,0,0,57,5,0,0.9315517841412856,1,0,48.13745005980716
5,0,1,0,0,0,204,3,1,10.548655755094572,1,1,83.56901460421199
5,0,1,0,0,0,20,4,0,5.549423405516978,3,1,65.43488915427712
6,0,0,1,0,0,148,0,0,5.52792468738,2,2,88.64764538632028
8,0,0,0,0,0,220,0,1,9.67577096863325,0,0,66.71337066718662
6,1,0,0,0,0,220,1,0,12.172219709958979,1,0,75.76840447603863
1,0,1,0,0,0,241,2,0,4.195079508117418,2,0,72.27114646743924
8,0,0,0,0,0,218,3,0,10.609779726601444,3,1,74.61349422175576
8,0,0,0,0,0,28,3,0,9.57455700073784,0,2,58.9680672952705
9,0,0,1,0,0,206,4,0,7.808077857903152,5,2,100.0
9,1,0,0,0,0,46,1,1,9.076143657349762,3,0,74.28137423463245
2,0,0,0,0,0,139,5,0,0.36899540532957986,2,2,66.05418915082998
2,0,0,0,0,1,57,0,0,0.16058235622019484,0,0,59.822628391710346
3,0,0,0,0,1,168,1,0,8.301534643716044,1,0,79.21329593495524
1,0,0,0,0,1,18,3,1,7.90921612502449,2,2,88.33965487560738
4,0,0,0,0,1,139,5,0,1.1628945593775952,3,0,78.00810608221445
4,1,0,1,0,0,22,2,0,7.431192266683662,0,0,68.20759709864961
9,0,0,0,0,1,132,4,0,11.387178747903834,2,0,82.0612517038729
9,0,1,0,0,1,121,0,0,8.163916415825081,5,0,91.24650945936703
9,0,0,0,0,0,153,0,0,7.812452932293328,2,0,55.46323486893329
7,0,0,0,0,0,116,0,1,10.796835963493988,3,2,79.73643604618262
2,0,0,0,0,0,62,2,0,2.6604786836013554,3,0,50.719350876652484
5,0,1,0,0,0,51,3,0,6.916459929016617,1,0,52.51708212021333
4,1,1,0,0,0,9,3,0,2.305913365861498,1,0,55.72785734674769
8,1,0,0,0,0,85,1,1,7.905220424074327,2,1,86.40878840757848
2,0,0,0,0,0,166,5,0,8.91992734378285,3,1,56.859396031555605
6,0,0,0,0,0,150,1,1,1.912932194104565,2,2,92.2471173705405
5,0,0,0,0,0,10,3,1,1.2251764511172165,4,2,75.92197983622926
2,0,0,0,0,1,219,0,0,2.584330805626358,5,0,79.54159641295674
1,1,1,0,0,0,94,2,1,8.836430587387857,3,2,99.67941944841635
8,0,0,0,0,1,71,3,0,2.925325501848957,4,0,85.39918701348662
2,0,1,0,0,0,244,2,0,4.201125318518669,4,0,75.6354726114841
7,1,1,0,0,0,127,4,1,10.56793459817326,3,1,97.68034643855677
9,1,0,0,0,0,230,0,1,3.8003379227490224,1,0,75.13372632991171
9,0,1,0,0,0,47,4,1,6.023152142887979,2,0,68.94521995138949
8,0,0,0,1,0,91,3,0,13.939795859533529,0,2,77.03599532824882
9,0,0,0,0,0,15,1,1,12.392449509280572,0,1,59.446391572063526
2,0,0,0,0,0,173,3,1,3.9065365273566073,5,0,65.48094057288132
6,1,0,0,0,0,174,4,0,9.00387944088704,3,1,82.62519743911496
4,1,0,0,1,0,243,2,1,10.020485898195249,1,2,100.0
4,1,0,0,1,0,94,5,1,13.513598494993806,1,2,91.56993899217015
5,0,0,0,0,0,232,5,0,8.257263019910784,1,1,56.03546366448736
3,1,0,0,0,0,47,3,1,8.463174475983338,0,1,62.368603884812764
1,0,0,0,0,0,207,1,1,13.337863480814004,4,1,77.39528176075498
8,0,1,0,0,1,196,4,1,0.9102881522026877,5,1,100.0
5,0,0,0,0,0,226,3,0,9.459305705399041,0,1,63.43108356147648
3,0,0,1,0,1,244,4,1,6.3080731765191045,1,1,100.0
7,1,0,0,0,0,152,4,1,13.655474436441688,0,0,81.28903612097606
7,0,0,0,0,0,76,0,0,14.41205004656853,0,2,62.55348168311089
1,0,0,0,0,0,92,5,1,2.6366842369676484,5,0,47.407336392691015
9,0,0,0,0,0,218,5,0,4.293880212208798,2,0,58.09970749387594
2,0,0,0,0,0,103,2,0,4.174522751164599,3,1,60.830778453370215
5,0,0,0,0,0,80,0,0,1.5993516461996435,4,0,53.90226322775625
5,0,1,0,0,0,36,5,1,7.2958641915223525,2,1,68.17875006660157
8,1,0,0,0,0,101,4,0,7.74491301986993,3,0,70.18351222811673
8,0,0,0,0,1,190,1,0,8.63737606892736,1,1,99.87957739339015
7,0,0,0,0,0,28,1,0,9.978079660049204,5,2,75.49723869215842
7,0,0,0,0,1,57,0,0,1.0374700417246643,5,1,87.15861995778957
6,1,0,0,0,0,225,1,0,9.375004832306672,2,0,72.64504344167142
6,0,0,0,0,0,93,4,1,13.715758393793385,3,2,77.23768060558098
9,0,0,0,0,0,158,3,1,6.879365586842746,5,0,73.60296881484813
6,0,0,0,1,0,85,4,0,1.6900154054352787,2,0,71.24479506165794
2,0,0,0,0,1,109,5,0,1.3805659982536012,5,0,75.66474436236552
2,0,1,0,0,0,216,3,1,4.298108717372475,0,2,91.36376631914267
5,1,0,0,0,0,195,1,0,11.312616931830378,0,0,67.89840120198883
4,0,0,0,0,1,226,2,1,3.9888948642321003,2,1,100.0
2,0,0,0,1,0,40,2,0,12.233530593287451,2,0,52.15361642775965
3,1,0,0,0,0,177,4,0,12.312921289792865,4,0,65.21350623364285
7,0,0,0,0,0,43,4,0,6.9109663866724915,1,2,70.14463064487427
8,0,0,0,0,0,136,1,0,4.581753759269219,0,1,72.5278424176711
6,0,0,0,0,0,186,2,0,9.005240575364633,5,1,89.47532692196043
5,0,0,0,0,0,89,2,0,12.176899219456475,2,0,58.391319898876
1,0,0,1,0,0,218,4,0,1.062104890212572,3,1,85.17274811579775
8,0,1,0,0,0,154,5,0,14.306010795566376,5,2,89.83847881705542
3,1,0,0,1,0,209,2,0,9.723914096629926,1,0,80.80368218913664
6,1,0,0,0,1,221,4,1,6.032401568954097,3,1,100.0
3,0,1,0,1,0,108,0,0,7.639686609495424,5,2,92.30427728345249
7,0,0,0,0,0,58,2,1,5.845328201975179,1,2,77.79034982905372
7,0,0,0,0,0,109,3,1,6.247904334028658,3,0,63.851043644404
9,1,0,0,1,0,222,1,0,8.974687501547598,0,1,92.92049925040884
5,0,0,0,1,0,105,4,1,0.9975834031718385,2,1,88.25102327738355
8,0,0,0,0,0,130,2,0,2.7131191622759365,5,0,72.30383283004764
8,1,0,0,0,0,220,2,0,3.4828895900725327,2,1,96.71796916713865
1,1,0,0,0,1,6,5,0,6.171962686747312,4,2,87.48087618822494
5,1,0,0,0,0,81,4,1,5.628757190701925,5,2,93.86827278348244
3,0,0,0,0,0,15,3,0,10.860847939060099,2,2,58.01753398714433
1,1,1,0,0,0,48,2,0,3.961772593739112,5,0,65.13731946145774
4,1,0,0,0,0,120,0,0,0.9503747907450961,0,2,78.7220009812927
8,0,0,0,0,0,31,1,0,0.9260894676682424,1,1,59.39845445813426
3,0,0,0,0,0,229,4,0,0.26856497802236245,1,0,57.5423831170173
2,0,0,0,0,0,88,2,1,0.6665874974361307,2,1,74.49563316551371
9,1,0,1,0,0,171,5,0,12.894044053741538,3,2,100.0
5,0,0,0,0,1,223,5,0,10.488919474918225,2,0,77.92069672319863
7,0,1,0,0,0,18,1,0,14.939374371880827,5,2,86.84917246443844
2,0,0,0,0,0,2,4,0,0.4026596490134282,1,2,61.41846429294209
9,1,0,0,0,0,121,4,0,12.750123111022258,5,0,69.10085664251002
9,0,0,0,0,0,59,4,1,10.471239306067028,4,2,79.75875618447454
4,0,0,1,0,0,162,3,1,9.641102228999745,1,2,96.8130303614203
4,0,0,0,0,0,241,0,1,5.41232867172584,3,0,67.21361475445981
6,1,0,0,0,0,28,5,1,5.7132384803706815,3,0,55.3600002854843
6,0,1,0,0,0,74,4,1,12.698861738603533,4,0,78.74805355927589
1,0,0,0,0,0,69,3,1,10.73090978609323,5,0,48.95468391787983
9,1,0,0,1,0,82,4,1,10.087717047249434,5,1,95.18521804279635
2,0,0,0,0,0,100,4,1,0.5566749939016818,5,0,62.75647516725075
5,1,0,1,0,1,172,3,1,2.846362571016789,3,2,100.0
9,0,0,0,0,0,154,0,1,14.44310445753145,2,2,85.80399349058337
4,0,1,0,0,0,196,1,0,6.870131621873797,2,0,72.3364404543343
3,0,1,0,0,1,89,5,0,11.742759130341147,1,1,88.0074863094627
7,0,0,0,0,0,162,2,1,5.900945870714108,0,1,89.71871315653152
6,0,0,0,1,0,146,4,0,11.488410869433263,2,1,81.94390776542748
8,0,1,0,0,0,16,0,1,1.876267264772115,2,0,62.475627602454885
3,1,0,0,0,0,245,5,1,0.7277074924467345,5,0,76.12566131497736
5,0,0,0,0,1,34,2,0,7.046030915657216,5,0,81.91860554388523
4,0,0,1,0,0,238,4,0,8.915528331194976,4,0,83.02752897794929
4,0,0,0,0,1,112,2,0,4.923158180465975,2,2,100.0
4,1,0,0,0,0,204,3,0,10.768468956898698,1,0,67.61091215810924
8,0,1,0,0,1,205,5,0,7.487712768420534,5,0,100.0
6,0,1,1,0,0,157,0,1,13.931921028397294,4,1,100.0
3,0,0,0,0,1,121,0,0,1.3663587104554107,2,0,76.18401858698535
5,0,0,0,0,1,47,5,0,1.0918686295760929,1,0,68.13675537045965
6,0,1,0,0,0,184,1,0,13.586315598480091,4,1,89.83002730346453
5,1,0,0,0,0,234,1,1,10.069696278830394,0,1,93.03465434410722
6,0,0,0,1,0,16,2,0,10.099662493159919,5,0,64.64211329783132
8,1,0,0,0,1,100,3,1,0.5105728119834152,1,0,98.5938494152847
7,0,0,0,0,0,244,2,0,14.071360859780112,2,0,67.41712721461629
5,0,0,1,0,0,14,4,0,11.600193333363944,4,1,74.65890152424048
6,1,0,0,0,1,127,0,0,11.488290785314572,0,1,87.79737265078742
4,0,0,0,0,0,209,2,1,13.68775165607095,1,0,70.6995468553515
9,1,1,0,0,0,111,2,0,8.714482174745582,0,0,78.18988799439384
4,0,0,0,0,0,13,5,1,5.980529219400713,1,1,53.97861088069151
1,1,0,0,0,0,141,0,1,7.262119611923958,2,2,78.70059368006179
7,0,0,0,0,0,172,0,1,11.680886479425622,1,2,90.57069419934341
7,0,0,0,0,0,96,1,0,11.554076739456391,2,0,53.8408775081855
4,0,0,0,0,0,165,1,1,9.182840659273259,1,1,70.4939368179253
3,0,0,0,0,0,190,0,1,3.3493973634002927,4,1,77.64267760946018
8,0,0,0,0,0,118,2,1,12.301372961070824,1,2,86.4173436256806
5,0,0,0,0,0,202,4,1,9.743899366331929,1,2,93.15211209501402
7,0,1,0,1,0,10,2,0,3.396804111334147,3,0,72.53209777654459
4,0,0,0,0,0,248,4,0,7.261602301384323,3,0,62.476258946060426
4,1,0,0,0,0,47,0,1,14.958374328143083,1,0,57.154347730257136
8,0,0,0,0,0,247,5,0,4.99285960229791,3,0,58.50374117918496
8,0,0,1,0,0,153,4,1,1.8367531600856783,2,2,100.0
2,0,1,1,1,0,66,1,1,0.4228445160441029,3,0,98.7330486624343
2,0,1,1,0,0,24,5,1,2.851022121690401,1,0,60.45622116204169
3,0,0,0,0,1,208,0,1,2.8857979603493225,5,2,100.0
3,0,0,0,0,0,188,3,0,12.885219828508102,0,0,46.52760632237634
1,1,0,0,0,0,85,4,1,2.4267057630428437,5,0,66.82995991950285
3,1,0,0,0,0,220,4,0,12.953499033988614,5,0,74.77164253823955
6,0,0,0,0,1,109,5,0,1.3920759758027803,5,1,93.26570757129507
8,0,0,1,0,0,153,3,1,13.609000067774442,5,0,83.50560946135033
6,0,1,0,0,1,161,3,0,3.919667178627928,0,0,93.73192183720037
5,0,0,0,0,0,89,0,1,9.211321123654026,1,0,45.27740401995699
4,0,0,0,0,0,248,5,0,2.4799350532042985,1,1,59.159096471031425
3,0,0,0,0,0,8,2,1,5.911828911936736,0,0,53.58077827234141
4,0,0,0,0,0,39,3,0,1.3779402897833972,4,2,68.70193716251961
7,0,0,0,0,0,202,4,1,8.734970243426952,3,0,76.78630376253713
1,0,0,0,0,0,6,3,1,5.253574549270001,4,0,46.54004063666339
7,1,0,0,0,0,157,0,1,12.79703624582118,2,1,81.66772181588804
1,0,0,0,0,0,117,0,0,2.8090655266584936,5,0,48.14739524143382
2,1,1,0,0,0,193,4,1,4.271822159877544,5,0,86.64601414958246
4,1,0,0,0,0,157,4,0,2.7410946929216733,0,1,74.71910952753224
1,0,0,0,0,0,195,4,1,8.50095942551685,0,0,54.278062649083594
9,0,0,0,0,1,57,2,0,1.7650330380610588,4,1,100.0
6,0,1,1,1,0,54,4,0,2.9214193783867377,2,0,87.8356840105976
1,1,0,0,0,0,13,5,0,10.209500157285978,4,2,60.3400200417934
1,1,0,0,0,0,204,0,0,1.2087764453855085,2,2,80.0749846490445
6,0,1,0,0,0,117,0,1,11.173138714207745,1,0,69.14027419696153
4,0,0,0,0,0,216,3,0,1.6545689873577634,5,1,73.10302302083788
4,1,0,0,0,0,204,4,1,8.823782517798682,1,0,75.19205041950246
6,0,0,0,0,0,76,2,0,14.967360888185931,0,2,74.37720603440309
7,1,1,0,0,0,164,5,1,2.6910043111561093,1,0,82.76034706658972
9,1,0,0,0,0,123,1,0,3.9901861481280845,4,1,86.79216963717575
5,0,0,0,0,0,171,3,0,13.486557144436885,2,1,64.11240120527002
9,0,0,0,0,0,133,5,1,9.43166936411365,0,0,52.544530956020864
4,0,1,0,0,0,25,2,1,7.4387163521842306,1,0,63.72406727804526
2,0,0,0,0,0,127,4,0,8.484305949323542,0,0,45.797500608837744
3,0,0,0,0,0,117,2,0,4.5028806351110005,0,2,76.1391891355111
1,1,1,0,0,1,141,1,0,12.844294551083511,2,0,87.02497805793703
6,1,0,0,0,0,135,5,0,11.204508472999578,4,1,72.54137170383076
6,1,1,0,0,0,23,2,1,9.67274984177534,5,0,83.48683830013337
1,0,1,1,0,0,213,1,0,13.982964713584307,4,0,80.18000537295667
3,1,1,0,0,0,231,1,0,8.713851822085864,3,1,91.94299952791735
5,1,0,0,0,1,166,5,0,7.72696891732522,4,2,100.0
3,0,0,0,0,1,176,1,0,14.637831694776722,1,1,85.73416685539247
3,0,1,0,0,0,84,5,1,3.169610287669161,3,1,66.80234563268716
3,0,1,0,0,0,234,2,1,2.2153257806457987,3,1,96.77792378000598
5,1,0,0,0,0,62,4,0,2.5180147560533737,3,1,70.1663314680816
5,0,1,0,0,0,25,0,0,14.84268591944132,3,0,48.91566787422944
4,1,0,0,0,1,9,0,0,9.818540717975646,4,2,96.76097100885366
1,0,0,0,0,0,204,2,1,4.658250940034546,3,1,79.68799120687483
5,1,0,0,0,0,105,4,0,3.809769284805398,1,1,77.73800187589741
5,0,1,0,1,0,116,0,0,0.9439149923510105,1,1,82.30709649224077
4,0,0,1,0,0,57,1,0,2.066015197689713,0,0,68.36573589331758
6,0,0,0,0,1,13,2,1,13.63177146191812,1,0,80.7488465141091
4,0,1,0,0,0,72,2,1,11.235381804721888,5,0,78.79340676091913
7,1,0,0,0,0,198,3,0,14.129240044109553,0,1,75.28026448238434
7,0,0,0,0,0,38,3,0,6.41359095318261,1,0,43.64270730662465
2,0,0,1,0,0,121,3,1,9.058434966312031,3,0,74.64603319326834
3,0,0,0,0,1,158,5,0,7.306701759084959,2,2,88.5607571078034
1,0,0,0,0,1,177,4,0,13.232642407668518,3,1,85.54792440918858
8,0,1,0,0,1,143,2,1,14.871590118874916,4,0,100.0
9,0,0,0,0,0,71,3,1,13.998350593990505,0,1,66.47314221153827
4,1,1,0,0,0,111,2,1,9.011032131961036,2,0,79.96664523809315
6,0,0,0,0,0,50,1,0,1.0208494601045028,1,1,67.41207090810832
9,1,0,0,0,0,142,3,0,9.301146534029984,3,1,79.28358872009775
6,1,0,0,0,0,88,2,0,1.546006580813627,0,0,68.58636783707298
9,0,0,0,0,0,238,4,1,2.168439957171918,0,0,71.74316291557439
4,0,0,0,0,0,37,5,1,2.9510360030181118,1,0,47.97683801567789
8,0,0,0,0,0,104,4,1,5.5160519737158795,0,0,59.984270649931396
9,1,0,0,0,0,78,4,1,8.917618606392383,1,0,66.20822021263479
4,1,0,0,0,0,88,3,1,5.069949745188697,1,2,85.82633261149445
5,0,0,0,1,1,70,4,0,6.838779899306886,3,0,88.82434412313518
8,1,0,0,0,0,89,5,0,0.8046065929655205,0,2,81.38012877961282
6,0,1,1,0,0,71,0,0,9.334391230793889,4,1,88.16829429530108
7,1,0,0,0,1,209,5,0,9.889773306038535,4,1,100.0
3,1,0,0,0,0,148,1,0,1.5809132059442261,3,0,73.81196770028575
7,0,1,0,0,0,15,5,1,11.798245624298648,3,0,53.14741772719376
8,0,1,0,1,0,110,2,0,9.747147409163581,1,1,91.80961888411368
6,0,0,0,1,0,66,0,1,7.396968496292313,4,2,91.20771975723183
9,0,0,1,0,0,64,3,1,8.337612125305036,0,0,67.6210519887538
6,1,0,0,0,1,12,2,0,7.595381444836655,4,1,99.55943435310233
9,0,0,0,1,0,117,5,0,0.9015148615432369,3,0,69.58899484434372
4,0,1,0,0,0,191,2,0,11.053726967870166,3,0,69.51527342382772
8,0,0,0,0,0,60,4,0,7.725978489519997,1,1,60.554514163191364
4,1,0,0,0,0,31,2,0,2.6750754171046767,0,1,62.47115009528829
2,0,1,0,0,0,139,2,1,10.242889720827312,3,0,72.16619225203438
9,0,0,0,0,0,94,5,1,10.45647753032462,5,0,59.24907622971064
5,0,0,0,0,0,40,1,0,3.2810824942515633,0,0,51.70887365903789
4,1,1,0,0,0,193,5,0,11.967776583594203,4,2,92.69932883948437
2,1,0,0,0,0,232,3,1,6.901920415627122,1,0,69.71209918039742
1,0,1,0,0,0,135,0,0,2.7910832263551573,4,0,53.91805328066176
7,0,1,0,0,0,186,4,0,9.898538049364282,5,0,80.16819819531905
6,0,0,0,0,0,24,1,1,8.991231771561777,3,0,54.91129960988041
2,0,0,0,0,0,132,0,0,2.6390542547694786,3,1,52.54600792048986
8,0,0,0,0,0,44,0,1,13.09799860668725,0,0,42.873223780191374
4,1,0,0,0,1,129,1,0,12.832561557324944,3,1,100.0
8,0,0,0,0,1,169,4,0,12.560044359055038,5,0,91.19848235379236
7,1,0,0,0,0,249,3,0,6.048495098550208,0,1,83.37989678580506
5,0,1,0,0,0,165,1,1,12.386879343869468,5,0,88.5664780720618
8,1,0,1,0,0,230,1,1,12.68745009488242,2,2,100.0
9,1,0,0,0,0,2,1,0,14.94845005447329,3,0,61.65218531294217
5,0,0,0,0,0,173,4,1,14.368308810787363,4,1,87.02628655761455
5,0,1,0,0,0,239,1,0,5.804425292061794,4,1,90.96387117318079
2,0,0,0,0,0,229,1,0,3.0532433224748123,0,1,66.8831950382102
5,0,0,0,0,0,149,2,0,4.457689653559998,5,0,75.65224216063689
3,0,1,0,0,0,103,2,0,7.4722402773218,5,2,85.72084698565546
