rainfall_mm,river_level_m,humidity_pct,elevation_m,past_flood_events_count,season_encoded,will_become_critical_within_1h,will_become_critical_within_3h,will_become_critical_within_6h,will_become_critical_within_24h
251.24979410033035,11.49693001632739,55.553441163973076,1233.7704180534545,7,2,0,1,1,1
132.48783525849873,7.838228373241807,90.21568200421432,451.57857057293,0,2,0,0,1,1
306.3526382913604,1.8032255826581562,57.13840653879454,346.12692112893376,2,2,0,0,1,1
181.14466026945678,11.622225611724467,97.09487082514491,706.9194452868536,4,1,0,1,1,1
301.901378255161,10.641377669937674,92.61435141995939,537.5559598867886,4,1,0,0,1,1
50.04046245621292,7.257611283005807,96.67355417965166,216.3530707623829,8,1,1,1,1,1
57.233207307765504,5.915597836057416,89.62987177801581,248.24839951587538,4,0,0,0,0,1
105.42586919804948,10.244114112555852,48.145174335596174,1043.8226758084875,2,0,1,1,1,1
56.4824950704172,6.8570805797340295,46.32120350236325,940.3687074211992,8,1,0,0,0,1
262.9675537274783,8.048144494524113,75.0807197006483,200.36337890147698,8,1,0,1,1,1
263.999422097801,10.958980596656808,56.27896020201311,281.9838224426393,6,1,0,0,0,1
77.72437944097453,6.507328426274913,83.21146123677627,557.4972129341879,6,0,0,1,1,1
30.859026298099568,0.7053708830884244,44.32260661095675,134.75211293993368,6,1,0,0,0,0
139.86100622268947,0.6785957903216844,50.799092085936635,994.9140710477399,1,2,0,0,0,0
78.22497603544355,5.000682673136368,81.11756566534768,310.5237250535714,8,1,0,1,1,1
77.62804978775223,5.4596092814191675,83.56420915903345,860.0877344721769,9,2,0,0,1,1
135.87164760696984,7.076673396114729,76.90877900032658,289.3306952235551,8,0,0,0,1,1
154.6539004237025,5.868426438988437,40.33286266094598,854.5136071458905,0,0,0,0,1,1
294.5603021131488,5.482805238381359,95.70136764982314,1245.2791754408386,4,0,0,0,0,1
323.01140738680834,0.929959637046553,56.57320306585576,337.38269247719575,3,1,1,1,1,1
151.34544969728557,3.6539446039189167,41.07471067884167,1439.7827569096078,2,0,0,0,0,0
250.00193791424013,10.784469875297129,92.51663946268042,570.9584015509964,2,1,0,0,1,1
73.75629496913389,1.887392977979157,78.47151467018196,954.5514231286621,8,1,0,0,0,0
163.97830765508346,7.408234182361622,44.84114111107634,514.6404272451005,4,0,1,1,1,1
131.73635982562428,3.829230004883005,51.60612302664729,237.38600599908307,0,1,0,0,0,1
197.7359722427588,6.610972512241889,90.14728256390734,1404.4817853393954,4,0,1,1,1,1
137.93342943405577,2.4906947365957723,97.18766770385074,1434.2146132846967,1,0,0,0,0,0
84.86694835241498,8.707230227350202,58.29202994736471,1071.7441167316188,3,1,1,1,1,1
279.0457629043653,0.9181044173975145,66.60211676853766,132.26518984643621,6,0,0,0,1,1
29.070353377453262,9.178903446879978,55.10870998930485,720.0618431566107,4,2,0,0,0,1
175.9214930799521,9.688351567060547,82.83229052125898,314.6924870445395,8,0,0,1,1,1
322.9853416073992,9.101362664318838,95.67860475215042,1011.7338446896638,8,2,0,0,1,1
63.43571958111628,1.051655269323287,45.015335059493644,1196.8476448725198,8,0,0,0,0,0
302.4460731742279,10.081423247722809,88.77648573811084,331.25044821462353,3,2,0,1,1,1
242.95861973541287,1.092574290335596,65.5643305731293,1124.266883053267,5,0,0,1,1,1
257.01293918872375,11.019819830314987,42.60437062374108,1200.4215117105596,3,0,0,1,1,1
45.14619642689973,9.539302123353236,56.12180144202068,196.83979435688332,5,1,0,0,1,1
23.299386089198588,6.279219861560899,91.34830815492107,154.22088757821237,9,0,0,1,1,1
86.63217437189155,10.282607488063414,71.51234336975052,1373.7815119863656,5,1,0,0,0,1
124.1527831437026,10.829509933451504,42.27246455263071,521.2629233149001,1,0,0,0,1,1
42.5533486187266,8.292621791749866,49.1968873622389,385.00291960757147,4,1,0,0,1,1
318.575517652481,4.549236402859653,73.917107811275,1429.7869430683986,5,0,0,0,1,1
216.18901366195277,2.2766751367627887,81.45596308053535,323.23643840486363,0,0,0,1,1,1
349.4883262573581,3.9933836138495464,79.26541969813782,1154.2994927734146,8,0,0,0,1,1
320.5677257423975,3.812921669912033,70.4823431504658,103.07866595657941,5,0,0,0,1,1
149.71516890631563,9.548805384724627,87.21504175094233,474.85600826899645,6,0,0,0,1,1
20.52928935033524,6.398041025785622,97.70776840709394,1477.1617253245777,9,0,0,1,1,1
298.63634549806767,4.855297339790413,72.97218093762469,190.02470755448942,5,1,0,0,1,1
247.46628631807553,8.694644534435119,56.40869422738272,413.0998806872855,5,0,0,0,0,1
162.7094108925833,5.18485772039298,82.46337780764986,278.9572064793161,0,1,0,1,1,1
280.516235822985,6.949898378522737,66.36351626740932,969.2738572067158,5,0,0,1,1,1
115.40809709581144,10.624892706030149,88.92256209460614,997.3992047371249,4,1,0,1,1,1
342.8308459637979,6.4435081818311915,48.59088349578175,631.5517723671873,0,1,1,1,1,1
152.64747126023295,8.267173671519014,43.17875566599767,48.09994901003681,9,2,1,1,1,1
229.40086174252576,4.141683671323662,86.44797662602585,913.4676350023823,8,2,0,0,1,1
242.50267340677814,10.274671717417286,71.31878997735137,443.73403059806844,6,1,0,1,1,1
210.73884313976288,11.559257342850481,85.77813145308083,81.90091369103028,2,0,0,0,1,1
171.00021260731594,2.653002653265647,42.81660214383075,1336.2977880505935,3,2,0,0,1,1
247.99250629717957,8.98756256453294,67.91355044616861,651.9682998673538,2,1,0,1,1,1
113.43782055183188,8.67826993405707,46.909445166186515,1175.9617094506282,1,0,0,1,1,1
132.53981529944866,4.5397495945141495,91.50337480868549,1124.357355358623,1,2,0,0,0,0
104.42790258262531,9.400227325867558,92.96377726007589,402.1966938563939,7,0,0,0,1,1
158.7156636023096,7.054868462104819,96.18405922413461,934.403536616705,7,1,0,0,1,1
114.33683276293527,8.467869232195431,60.85984475899136,445.696357238,0,0,0,1,1,1
148.88297041278892,7.1093904408577275,63.53817390568933,1047.066650917784,5,1,0,0,1,1
293.99452988194514,1.2885759784542343,96.02734608844928,1192.8807937208398,7,1,0,0,1,1
211.31728334777827,2.8599413790635007,54.24960203287941,1348.2472095291414,6,0,0,0,0,1
330.9247953350258,6.476116773388617,58.100609197048506,709.2961101308343,2,1,0,0,1,1
39.194901981219786,1.4705788353345224,72.79656368720529,1102.865977700802,8,1,0,0,0,0
276.2007478040806,9.151447360596512,69.58338204702416,631.6321581493102,0,2,0,1,1,1
164.42369947433795,3.331417611637075,50.64067627474495,372.7849904285552,3,1,0,0,0,1
311.0458815036654,5.327209428602862,95.31148121083999,1179.5382570318302,4,0,0,0,1,1
104.09781988141938,8.543901946062755,61.1501277727535,59.02921660658356,4,1,0,0,1,1
208.71797442740925,10.605683443802564,96.78140234892973,237.23165655352565,4,0,0,1,1,1
41.503527111811586,2.8894025345168926,88.79185634011549,1382.1967614967398,9,2,0,0,1,1
232.52421213301858,2.332648503245934,76.87216093768708,810.3135358458163,7,2,0,0,0,0
306.05205216869206,1.9300467973542663,67.59181188865355,1078.2951215637147,1,1,0,0,1,1
196.09244804115022,6.82352087628894,99.59081460657293,73.00144046380704,6,0,0,0,0,1
304.6370024836545,3.506319493588564,66.84509737690624,492.31538757322954,8,2,0,0,1,1
326.4540994573471,10.690998196746085,65.28017669889391,524.4878113499256,6,2,0,1,1,1
258.65487684749826,5.808377650731506,90.58939384728005,215.80139698984576,3,1,0,1,1,1
211.26955732187264,3.2910748762867534,98.64331814245563,319.4506943845295,4,2,0,0,0,1
284.2119647361758,8.247911652723104,76.82392494633791,622.0656531100306,1,1,1,1,1,1
243.20015820404183,7.472448871888385,43.76655051060458,60.15694570202966,6,1,0,0,1,1
323.1049319587255,8.479914643057189,97.75712442148621,237.3061435214732,4,0,1,1,1,1
288.0000723425591,6.902768124689039,55.303647036319845,854.1595416697768,5,1,0,0,1,1
29.19310207022531,6.5071729731969965,51.00131015595501,681.8288462578967,6,0,0,0,0,0
147.32138500931572,10.444181974951888,41.83147065440924,321.4991989405111,2,1,1,1,1,1
189.1663230393457,8.744994285355663,93.11082495067284,734.8076565303622,5,0,0,0,1,1
298.6411072948216,0.588523587674768,40.54468176217129,1052.3379418483414,4,1,0,1,1,1
0.5810538249962249,10.085302522302934,70.52769111331038,1376.5686712461018,4,2,0,0,1,1
191.19543491239756,6.427521553450712,58.20387303230109,1196.8042624743277,1,1,1,1,1,1
16.934738576735143,10.780696252626115,67.98860749576365,61.67868463363471,6,1,0,1,1,1
74.51288887470146,7.637506373304505,60.899649294198824,687.8809274300178,5,0,0,0,1,1
185.0951511112959,1.5067763213176661,70.2321939252052,1343.9359839020253,7,0,0,0,0,0
186.43593456158823,4.5701910618197426,70.22161660197858,286.5726533746139,9,0,0,1,1,1
267.7880554181926,0.971972733717943,99.57243641211224,1485.7467058618015,3,0,0,0,0,0
267.21938152799515,7.68970519309079,84.89261009890585,1453.1615536338848,0,0,0,0,1,1
140.18112950070199,10.80947618314195,44.18021919126108,812.7050708933409,5,1,1,1,1,1
107.8252245091795,2.384488248596182,49.206822359593346,436.1545402496837,1,0,0,0,0,0
219.09147959861062,2.2845594052142935,81.37420048952303,999.8992827294126,1,0,0,0,0,0
158.9363243772723,5.705017691563249,85.47630629978912,30.30772110448092,8,0,0,1,1,1
134.41596369747745,10.339698663852339,63.40186247978173,440.7583768733509,1,1,0,0,1,1
258.66775794678034,10.95587315962077,59.66379847540344,1388.7740919201588,5,2,0,1,1,1
262.2383468693493,11.428203662613965,50.89500288584607,310.1020885311009,5,1,0,0,1,1
306.0854574275839,1.086327660631574,95.64600685324434,149.01802991920138,5,1,1,1,1,1
229.95240231807438,11.211204428897428,87.29638529008439,1467.5622859954337,3,1,0,0,0,0
77.13732422207141,3.377961904988955,49.94799504136367,238.79361537091148,6,0,0,1,1,1
10.676300831512792,4.505496908843831,91.96669523150607,258.6673239704909,4,0,0,0,0,0
33.69935978488532,9.427664136120711,41.47051748984116,965.2096843377116,3,1,1,1,1,1
55.41860217084987,1.6125077499712825,96.67773735669174,50.49067145642417,8,1,0,0,1,1
340.16213728896645,8.57870200843631,93.14180052644467,1356.1685440619103,2,2,0,0,1,1
298.80859720396427,7.656718758159788,88.44017558905396,842.999064298018,2,0,0,0,0,1
293.65360405131156,9.625830118698227,79.41385591717669,412.4749825825265,5,2,0,0,1,1
156.6572031729305,4.143798908571994,44.0278375372905,429.5928301899604,0,1,0,1,1,1
89.94580315656704,6.684539720968545,71.74812216185367,821.3891848907798,6,1,0,0,1,1
256.56708939587793,8.2656943246151,79.56710100190739,835.2092881079897,6,2,0,0,0,1
324.3797129830472,10.81925223093318,63.797140747586,1191.0462348511744,6,2,0,0,0,1
84.7253058436264,11.715121331559722,99.20903153115302,1221.7444601635275,1,0,0,1,1,1
292.28765833988695,4.810293819481625,85.91065039925832,1163.942731731116,6,0,0,1,1,1
324.3775612166091,1.6402074386431134,59.47149110577598,294.07016862921597,7,0,0,1,1,1
89.54432303983494,4.017863925903104,52.313294935419144,592.355607353064,9,0,0,1,1,1
253.37182033201674,7.357571523561271,72.52449907031428,833.0802804503214,5,1,0,1,1,1
334.53693247468044,1.1902367595587853,97.50204868276464,1065.188942675367,3,0,0,0,0,1
157.21739690753054,11.283211173969677,75.04367517104967,1294.38772905804,8,0,1,1,1,1
292.5349380491779,11.272681412688446,72.02705455802528,293.54760817472703,1,0,0,0,1,1
114.51332024270457,9.662741571924949,41.973535439057436,297.0946595948796,7,2,0,0,0,1
94.10177329972706,4.254139154668405,69.29968169846833,1092.7819655842682,4,1,0,0,0,0
287.24054889831575,11.850346140431629,49.790846368044676,1419.7488592750271,9,1,0,0,1,1
347.370534637314,6.772971846832187,90.12371998246928,55.15538917951442,9,1,0,0,0,1
160.11613146780851,11.406415981973376,75.30439697641326,643.5257618145238,2,2,0,0,0,1
43.65571078398445,3.0706106746899313,45.046887053187696,293.3138314822438,0,2,0,0,0,0
172.64703566224918,11.635524137468805,76.56125223780697,307.61979750038086,1,0,0,1,1,1
237.6466858981809,8.730747419338776,92.00856628543636,133.86148351085106,3,1,1,1,1,1
148.00144374290903,4.804620908133682,47.425779049663824,1056.9408026877882,7,0,0,0,0,0
296.92807201278833,1.4042887848541112,86.96221360269413,96.74261490014977,2,1,0,1,1,1
78.95831083724039,10.257786542249873,98.63177157464995,154.794436086032,0,1,0,0,1,1
114.05613301941942,7.932993551726394,98.7711774588803,557.0437684462231,6,0,0,0,0,1
159.15494784083097,5.649130488801828,85.64708901159082,949.8003751821049,9,1,1,1,1,1
156.18791554363654,11.49439656126483,94.4148388748662,186.12564855200517,4,0,0,0,1,1
221.37741860293755,8.242525997688471,51.60381064734687,257.043258545747,4,0,0,1,1,1
31.05373273917528,4.8237509507347704,80.34326381517823,621.5248609820657,9,1,0,1,1,1
190.1246688648285,4.530221016180578,65.61056418784764,1259.9135855699633,0,2,0,1,1,1
251.26072253774214,5.841988659275646,40.834646885887416,429.91472547599994,7,1,0,1,1,1
341.68265797436976,4.260228233494313,74.82753736533029,426.8840303033033,8,0,0,0,1,1
13.66314927775366,4.826345986191699,44.56844661720839,1319.195195459729,2,1,0,0,1,1
301.68190441043976,9.254225885057302,51.95578000119315,601.3709407607058,3,0,0,0,1,1
18.505371871909087,11.326250383761403,43.42876510002494,1055.1338311698105,8,0,0,0,1,1
38.39470223863403,9.526789664516512,94.56413916187822,1149.8338814607937,4,1,0,0,1,1
133.82301452816913,10.80619369190769,76.77978728489737,1271.431343180819,8,0,0,0,1,1
13.445358905174531,7.892175345968937,76.89257070384129,17.881626340462176,3,1,0,0,0,1
284.59319908578664,3.0481960450620873,79.02186767997765,131.52528519279133,8,2,0,0,1,1
62.84226140081427,1.4137062005974157,41.0325071949203,1079.7574853169888,7,1,0,1,1,1
158.6493366796446,8.893011290750675,70.20978580670851,605.7021604633632,5,0,0,1,1,1
255.07838434944244,11.972314253207387,91.3869902166451,228.87130804210483,3,2,0,0,1,1
80.90173969164287,8.58955035765486,80.90280319831814,1158.7607981537255,2,1,0,0,0,0
10.913226737096199,2.819286867541518,43.89795319006709,561.274546265618,6,2,0,0,0,0
125.28334331665414,10.863522997815231,67.97780776800522,443.1067480259017,3,1,0,1,1,1
270.5376245857026,11.99791842258306,60.36214144086824,13.668595914775121,6,2,0,1,1,1
48.746242250413516,10.968306029831872,67.39844874602568,691.6633706367239,0,1,0,1,1,1
261.9611196098189,11.242238218492444,84.15700426036565,719.8470850789796,6,0,0,0,1,1
31.722413823162398,10.766453702402982,89.66556431457792,1361.808426369958,0,1,0,0,0,0
74.9459458964445,7.858553162184584,84.21373640516651,530.2884016531009,5,0,0,1,1,1
223.34527396545062,0.9544680003315233,72.64747009701958,1492.5005046959172,7,2,0,0,0,0
265.19038603602604,9.556509055599708,66.24115211780635,273.5894704876245,1,2,0,0,1,1
91.87885512675487,9.919259212454769,63.15759837990531,246.31859192402646,0,1,0,1,1,1
313.67128934894566,2.579131090677514,61.16400599262226,1070.983280560244,2,1,1,1,1,1
258.5540272515014,4.411198307642408,84.55135168977046,1450.9639423131202,5,0,0,1,1,1
256.4121321308287,10.700638525017201,57.70893178785911,491.62554135210195,1,1,0,0,0,1
271.7132697450686,11.059548471087478,63.56071917081923,40.69071130099561,3,0,1,1,1,1
336.41470363917256,6.171042482750532,74.14366021470609,1379.171493049373,5,0,0,0,1,1
23.783371716577527,2.346474200526589,76.70963538722302,802.8647430202989,1,1,0,0,0,0
229.79011235582797,8.200159093324224,86.34536305873682,961.1087776798903,5,0,0,0,1,1
346.7546821660475,5.910168799883514,95.6507908448271,924.9293468843005,7,2,0,1,1,1
129.09824138134988,0.629574673402247,63.50739248456637,615.7565220177377,5,1,0,0,0,1
70.6097375611516,3.811187102381559,81.91681123756679,185.24454688293534,8,1,0,1,1,1
194.23461860279997,3.608366847541188,57.44265719776366,65.00411118411955,7,2,0,1,1,1
261.3036392944,2.7203125400522925,66.21659263923235,346.63990024825324,6,0,0,0,1,1
18.458238355659102,5.149201847688893,74.1379818643624,508.05264374954066,2,1,0,0,0,0
130.89247593725995,8.620992046345135,43.0153204026372,308.39720835921713,3,1,1,1,1,1
199.12790627405315,10.786131985282893,67.91864080964875,876.786948980087,9,1,0,1,1,1
114.8212723425643,10.505212205609652,51.88189674146976,1164.680101513862,6,1,0,1,1,1
255.05874814213252,0.6094963899881849,44.31579955121439,1176.9412667636684,4,1,0,0,1,1
33.45283556332329,7.972820763634824,83.61394577735624,1096.8006229369669,6,0,0,0,0,1
313.77686135103016,8.900273279032108,45.12885940617616,884.0895907970048,5,1,1,1,1,1
90.31647886130304,11.817349376990613,99.34418891822233,1427.709025632604,6,0,0,0,0,1
51.41681992956967,3.141518425351607,90.2848458486412,1385.1180809331202,3,0,0,0,0,0
304.3878911712682,1.2345583997405083,98.68284574294938,605.3959836619715,3,1,0,0,1,1
54.87328717143168,5.222754871590927,54.579402485506954,45.236177540631346,9,1,0,1,1,1
341.3525157938999,3.729794805166234,85.9906605787202,647.4969365358407,2,1,0,0,1,1
292.1854821579589,4.329213784664397,81.57588432464613,1458.0807246722184,1,2,0,0,0,0
89.31168102182306,1.007374940633273,62.16059718038154,325.6848590456495,8,0,0,0,1,1
293.0672996025282,7.927369071912329,82.1753180991682,167.9891224330209,7,1,0,1,1,1
257.4196931076445,6.518898498929621,93.45472079715012,1070.0059492851078,6,1,0,0,1,1
240.90501630880905,7.013641949738247,82.44838901838185,726.2452843869031,1,0,1,1,1,1
277.47100793002124,11.515492418800692,87.14819408916262,1345.076388782583,5,1,0,1,1,1
326.4881264913704,6.387497707272336,61.338078144819576,563.1654998114383,6,2,0,0,0,1
26.068995667173738,1.8869967323629229,91.28758851295204,59.83313712757245,0,0,0,0,0,0
8.780688609059872,10.095712584905876,98.84172870427835,1151.9668659795627,9,0,0,0,1,1
98.81913036417141,6.748794356609838,65.10337237832202,572.9649281776279,4,0,0,0,1,1
251.33915276073563,4.7036117120901455,92.8518543751496,1184.338408319059,2,1,0,0,1,1
133.25597051207632,7.716297698556092,72.93250385301079,261.1887807501706,0,0,0,0,1,1
271.98501567175515,8.988213304642919,67.9845405122292,361.1465203088638,2,2,0,1,1,1
164.9582319817433,11.836828746255296,76.1515938047261,1390.4591407905846,8,1,0,0,1,1
226.00035823159303,2.904154815131224,64.75401762717838,16.449763076336744,0,0,0,0,1,1
191.20222701302498,1.099390796693021,77.52610017461154,1160.8277903500575,2,2,0,0,0,0
140.2276137084109,0.6295164802137929,46.79669189740552,410.2915051573923,3,0,0,0,1,1
49.75444095277579,2.990605120532441,49.37016877784811,666.4560533207194,9,0,0,0,0,0
149.61956685017066,0.6150134230004622,82.0953636931055,1179.6367611441653,0,0,0,0,0,0
231.80759132273437,1.1316450526725457,77.03304113787891,482.45171524203766,8,1,0,0,0,1
140.61550041412517,1.5337965656744807,49.28307592100924,1215.6179217173767,8,0,0,0,0,0
26.125857818955154,1.6200854013625716,43.14993021911863,609.308366142906,0,1,0,0,0,0
97.62314895545698,2.976019578849236,76.59598847193365,1477.8960416550676,4,0,0,0,0,0
327.45504070847784,6.800872695130917,49.33056632134706,250.1271033966649,8,0,0,0,0,1
234.45396082930134,11.0118289724115,67.94015846199994,600.4263227774202,4,0,0,0,1,1
200.54929304050543,7.110210261493337,53.7241016183495,1403.8231967951288,7,2,0,0,0,1
56.40796994491525,5.301521431220028,61.57801821197643,550.8538394099268,9,1,0,0,1,1
170.88953992936976,0.7229977612749345,49.30501801868835,230.86047720263383,3,2,0,0,0,0
23.04029086586726,8.38561598191219,74.12945862044987,107.12899613373823,7,0,0,1,1,1
13.990210297118711,4.247158098490656,87.32202581151262,386.46620931756905,0,1,0,0,0,0
19.02031630971372,11.087389261142043,67.53561028184996,564.6762574938197,5,0,0,0,1,1
187.02308764866424,11.375015574245577,75.35493766733265,1470.3221732534046,4,1,0,1,1,1
175.35611056156046,0.8822413564065181,92.2291042467593,38.926074584865695,5,0,0,1,1,1
187.86802439713512,7.681404844773004,59.39444939408965,909.4222991436192,6,1,0,0,1,1
180.637668607106,10.335497012689943,77.98461330127337,142.30247072611843,1,0,0,0,0,1
303.6906050008617,6.596077853106755,98.78454446944845,518.387295333392,8,1,0,0,1,1
139.16250665837802,7.489894084254414,54.00129586929731,557.5130797090023,7,1,0,1,1,1
268.98592571270143,5.553125892523633,62.30063461616323,319.1216088462375,5,2,0,0,0,1
190.20741404192978,5.171522341179246,61.36860407470774,1305.8930827446288,3,2,0,0,0,1
153.58931025510603,11.330385341073862,43.93623916699572,1086.4542270361726,4,2,0,1,1,1
142.76458378273438,0.7325495782945848,76.73650280883425,595.450329885499,9,1,0,0,1,1
206.288384161455,2.8141733690549984,75.04657621000487,713.0111634331521,9,1,0,1,1,1
114.0202663192342,10.00005697435285,60.23551502753331,519.3339631149873,7,1,0,0,0,1
227.9723387364531,8.299046082529381,67.732247040213,1121.6133041811715,5,0,0,0,1,1
42.13209614935272,3.599041582681305,95.83785063834267,452.81709074316854,9,2,0,0,0,1
71.40982936621258,1.8266568592808796,74.18459130968843,974.0652968446354,7,1,0,0,0,0
305.96341274117304,0.7212142836051227,82.75526039715379,688.1562941266583,8,0,0,0,1,1
144.3925159133064,3.433658562471049,54.072448579259635,1260.272076398094,6,0,0,0,0,0
310.7385233692602,6.995482815404707,67.35356960133834,968.5721407977851,8,1,0,0,1,1
109.58234891473678,10.911221095434348,99.59234369097281,301.39401947838695,5,1,0,1,1,1
277.2351624972476,3.8387014273614137,99.19713919993262,497.45667959620124,2,2,0,1,1,1
346.0263593850396,0.7850735167477427,81.97106888831752,909.3070001387308,9,0,0,1,1,1
330.10901038767736,1.9865216119264832,97.02877433435378,1188.4854389759396,5,0,0,0,1,1
295.1566118184995,2.855143493898859,75.32306574004937,27.99225397797141,5,0,1,1,1,1
261.5586296155008,1.919909534579963,56.58130433648837,536.3283939886686,5,2,0,1,1,1
184.12021970761228,5.633707107053186,57.44463955158417,263.61088766343636,4,1,0,0,1,1
80.9593413776467,8.610571337003474,46.7635963926637,950.641242159175,8,0,0,1,1,1
39.686981307193314,1.9784025825900515,50.521387366458214,288.6975778853593,3,1,0,1,1,1
119.07442210207354,7.2613531581092525,50.76526671363691,1487.6133776725167,5,2,0,0,1,1
185.5617121637834,5.5647500981182345,77.50849045905267,1470.5384867017688,3,1,0,0,1,1
204.20101199668372,10.654098365543682,99.37698807545188,817.6620969198752,7,2,0,0,0,1
220.65868390590884,11.247658313527475,81.22470080749198,738.5658534669255,0,1,0,1,1,1
202.51562902807368,10.179385378725238,97.06439927667915,388.21511132514246,5,2,1,1,1,1
87.04365953273486,7.4661895472441016,58.42524123066319,992.3860624731759,8,0,0,0,0,1
288.0692324378327,5.532926764212471,84.75332615708253,1173.4886402962288,4,0,0,1,1,1
130.7293021509252,5.192043551488778,75.59378994634386,599.6025026839568,5,1,0,0,1,1
241.98092670587621,10.333060804953114,99.19208272536491,1320.2339102148555,9,1,0,1,1,1
208.2702603932635,5.090738652295376,67.21341592597523,854.2670809627921,1,0,0,0,1,1
62.662129268983804,5.833123148433738,48.03913062429291,267.1475843099459,4,2,0,1,1,1
78.13767503445052,2.9817840027569136,58.02126439721514,1207.5353645011342,4,1,0,0,0,1
272.6333214697747,10.257060156601746,51.81722261181512,1371.4807237613604,9,0,0,1,1,1
49.31370655269986,4.090198785558377,77.83947254959611,302.27975232838776,4,1,0,1,1,1
100.00679474049171,2.9837530321049983,96.95488769252778,1153.7793213068148,4,1,0,0,0,0
2.710187435749012,7.912450954615832,65.44745834428704,504.0626502585929,4,1,0,1,1,1
83.73202823962019,2.2939905477002775,85.23521388984275,82.52195617652391,4,0,0,0,0,0
168.29841929078916,1.2812103693510295,40.590030475192364,962.587702256283,8,2,0,0,1,1
340.51310913806475,0.5325658548411334,88.80826215464829,693.1063397361779,6,1,1,1,1,1
334.3280925497436,2.800998034225311,54.46684423461688,879.445288972417,4,1,0,1,1,1
28.90620507034341,5.2662358392310615,94.59522931936169,1213.6757637841351,2,0,0,0,0,0
139.20361920092998,5.891716604925668,93.78128473050302,70.54195341480359,5,1,1,1,1,1
11.842868516415544,9.576908806963104,43.08362722650583,1439.9481776806565,5,2,0,0,0,0
163.54741761401166,3.308312519434343,51.312297887756344,448.0104542475585,7,0,1,1,1,1
305.6575721070087,10.297551598736758,59.126737830633694,1138.0102067240766,2,1,0,1,1,1
19.18837152469471,6.36572841929646,60.766515106415795,353.8523104800412,3,1,0,0,0,0
108.69122882258522,2.6104010675823726,77.636339854097,920.0222543093337,4,0,0,0,0,0
204.91147192417935,7.628715942789414,70.28780225048189,949.9036848039555,1,2,0,0,0,1
258.6878924873467,5.9626526900647665,79.88697843995612,493.5856035061198,0,1,0,1,1,1
205.16304934405414,6.600814763362263,45.80941955696961,489.46279383697095,5,1,0,0,1,1
289.15434187062556,6.466324959806231,42.77129855568493,30.658721862869854,8,1,0,0,1,1
151.80506727872356,1.813682253274504,70.66384638880137,935.5069901681777,3,0,0,0,0,0
86.03202486366997,6.4451229611364305,61.570574681881126,1035.1102168743291,7,0,0,0,0,1
270.2498417912854,3.6258918467631247,66.13060296509803,71.00439786196678,1,2,0,0,1,1
322.08927669571693,4.164847795712999,94.56271156301136,35.56148191471188,4,2,0,0,1,1
292.4705988390944,3.50666085594279,70.0390517114948,242.85187550648493,8,2,0,0,0,1
191.54040529432615,3.3681454720259945,71.56057776879915,91.3656537880881,2,0,0,1,1,1
185.33780977178847,10.60847404214562,57.35548061305637,363.7521741848827,0,0,0,1,1,1
139.03759329999554,0.5062529464597818,64.34632926761958,896.3507145520748,0,0,0,0,0,0
111.0925727755095,8.54448159055481,53.0659059980874,508.6914873259585,9,2,0,0,1,1
247.91197298302023,7.227812072437747,98.97528003107502,1395.978495040622,3,2,0,0,1,1
182.7427021678395,1.298264565904837,87.34010726436792,85.89636213076942,4,2,0,0,0,0
171.30667153157765,0.8662043280312921,53.81044766186011,323.88278294007665,9,0,0,0,0,1
20.80989678489331,7.755577684654559,49.22817039146611,1374.2237589074418,5,1,0,0,0,1
169.41117275153405,1.5501551494061347,62.90089916938622,1327.8772181600505,9,0,0,0,1,1
309.94875514602563,0.666797300652773,58.22974455242949,877.6555227472213,3,1,0,0,0,1
193.35711704133737,3.4962211586628036,98.52797588793032,249.41768760296634,9,1,0,0,0,1
259.0582343566246,4.724790577073013,51.48312879824657,1175.5551967980145,0,0,0,0,1,1
130.05357111266824,4.273008398257177,48.6488896603573,202.8010926058811,3,2,0,1,1,1
168.6432846107576,6.434903967714116,75.49435563396369,196.27495517247016,6,2,0,1,1,1
87.28178908784552,9.539366818274456,68.86270791552072,771.8216183854619,9,0,0,1,1,1
276.1748708022065,4.651690212826113,83.38807430868279,146.08873686065922,1,1,0,1,1,1
177.46686826130139,7.422276853856224,99.15056208596965,416.65982545116435,6,1,0,0,0,1
0.8151342259717587,1.3749614947571904,93.60554322897961,255.32708819189068,0,0,0,0,0,0
232.08558705272995,11.574839314708294,99.85383721090979,757.1656922558576,5,0,0,0,1,1
347.4765569383375,1.5426376894127591,79.11640133011468,1286.239475118811,1,2,0,0,0,0
229.62650615926754,5.855834383288723,71.0185655037419,4.97383889802553,4,0,0,0,1,1
63.46069251015866,5.203422941966699,40.51275646547197,1022.5291392023354,6,0,0,0,1,1
41.974200401064294,3.752846592252668,42.84604470167925,1487.968242224787,5,2,0,0,0,0
336.8433031980902,8.104619650332117,68.70235108687065,86.31688395491425,1,1,0,0,1,1
260.19490410163024,1.419265045311314,55.70966001977496,1103.46403090148,9,2,1,1,1,1
136.29580638172348,6.426364469238725,78.98617332900682,700.1682317922996,7,0,0,1,1,1
169.80612534993966,6.415581555655076,96.68163898082057,1331.6714935087746,6,2,0,0,0,1
220.26910073235356,0.6726861968809479,49.25106207656696,152.1197289731148,1,1,1,1,1,1
164.68123178465058,7.215308537689467,59.91890769787028,726.2921984615576,6,2,0,1,1,1
